Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
2010,La Calera,83475049,13/02/2011,14/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-87492
2011,La Calera,2008137832,27/06/2012,27/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103057
2011,La Calera,410995300,27/02/2012,28/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101037
2011,La Calera,434333178,13/02/2012,14/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91939
2011,La Calera,273240175,12/03/2012,12/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86950
2011,La Calera,364498976,21/05/2012,21/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103979
2011,La Calera,233644648,11/01/2012,12/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-97674
2011,La Calera,233624990,09/01/2012,10/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2251701
2011,La Calera,233622965,20/03/2012,20/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2072470
2011,La Calera,272037516,27/02/2012,28/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-89550
2011,La Calera,174580055,19/04/2012,20/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105125
2011,La Calera,174988942,27/09/2011,28/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103968
2011,La Calera,158672261,19/07/2012,20/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-88298
2011,La Calera,134615967,27/06/2011,28/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105563
2011,La Calera,101921206,11/12/2011,12/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2077339
2011,La Calera,99973953,27/06/2011,28/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90368
2011,La Calera,149910000,28/08/2011,29/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104851
2011,La Calera,149700717,23/01/2012,24/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100016
2011,La Calera,120138230,13/06/2011,14/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2092323
2011,La Calera,74815614,27/01/2012,28/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2053785
2011,La Calera,74999868,29/09/2011,31/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1682273
2012,La Calera,1490262526,30/12/2012,24/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1946105
2012,La Calera,251340095,24/12/2012,24/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1627725
2012,La Calera,199087015,29/12/2012,30/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1982177
2012,La Calera,180131376,17/07/2012,17/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1226794
2012,La Calera,159751127,29/07/2013,28/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1264323
2012,La Calera,12929224,22/09/2012,24/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2036965
2013,La Calera,2135892354,02/12/2013,16/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2030836
2013,La Calera,281109856,05/06/2013,06/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1837093
2013,La Calera,64882133,05/05/2013,06/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1929182
2013,La Calera,62142748,05/06/2013,06/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1954356
2013,La Calera,61042227,25/06/2013,26/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1748838
2013,La Calera,2831724418,01/06/2014,11/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2344290
2013,La Calera,1422158013,31/12/2013,31/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1949871
2013,La Calera,892832346,29/12/2013,28/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1928696
2013,La Calera,1176603745,12/08/2013,11/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2114291
2013,La Calera,584918950,31/12/2013,10/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1784457
2013,La Calera,487499980,05/06/2013,06/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2118580
2014,La Calera,449441905,31/10/2014,01/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1867718
2014,La Calera,417831436,31/12/2014,21/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2059493
2014,La Calera,264964095,14/09/2014,16/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1332486
2014,La Calera,150000000,10/10/2014,11/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-4-1692521
2014,La Calera,78488389,20/04/2014,19/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-4-1837051
2015,La Calera,939984663,18/05/2015,16/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-86518
2015,La Calera,13664000,16/04/2015,17/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105531
2014,La Ceja,1541641512,05/08/2015,05/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103644
2014,La Ceja,1597591623,05/08/2015,05/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103903
2014,La Ceja,596690793,31/05/2015,30/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-84584
2011,La Cruz,1380722106,09/01/2012,09/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95875
2011,La Cruz,799036428,09/01/2012,09/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112975
2014,La Cruz,754595878,09/02/2015,10/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113595
2011,La Dorada,70996111,23/08/2011,24/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113682
2011,La Dorada,50145123,25/08/2011,26/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-96006
2011,La Dorada,29940400,23/08/2011,24/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-98040
2011,La Dorada,15177394,30/09/2011,30/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-111382
2011,La Dorada,5221250,23/09/2011,24/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103636
2012,La Estrella,90400000,04/10/2012,04/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113586
2013,La Estrella,13389373456,23/12/2014,24/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90383
2013,La Estrella,11580991633,20/06/2015,21/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-80048
2013,La Estrella,3275725114,18/12/2013,20/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86919
2015,La Estrella,133012059,23/09/2015,25/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-94757
2013,La Jagua de Ibirico,15680699821,22/04/2015,22/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86919
2013,La Jagua de Ibirico,16933320828,26/05/2015,25/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86919
2013,La Jagua de Ibirico,3868540200,11/10/2014,10/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100564
2013,La Jagua de Ibirico,3348031444,03/04/2014,03/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-80138
2013,La Jagua de Ibirico,1922705712,27/03/2014,26/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86919
2013,La Jagua de Ibirico,2353417940,01/05/2014,31/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95089
2014,La Jagua de Ibirico,10389038074,27/04/2015,27/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101267
2014,La Jagua de Ibirico,7000000000,23/01/2015,25/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100960
2014,La Jagua de Ibirico,5129098436,26/11/2014,28/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95881
2014,La Jagua de Ibirico,4727126694,18/12/2014,19/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-93385
2014,La Jagua de Ibirico,3758666134,14/07/2015,13/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100867
2014,La Jagua de Ibirico,2031875353,19/12/2014,20/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-89828
2014,La Jagua de Ibirico,2354345259,19/12/2014,20/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91178
2015,La Jagua de Ibirico,8761369695,18/08/2015,17/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101047
2015,La Jagua de Ibirico,7085855634,17/01/2016,19/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100871
2014,La Macarena,3923156844,03/09/2015,03/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-99654
2013,La Pintada,411306346,29/05/2014,28/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-86002
2011,La Plata,196045913,06/01/2012,07/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101500
2014,La Plata,899989514,18/12/2014,19/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104921
2013,La Playa de Belen,412924689,21/05/2014,20/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-1629372
2014,La Playa de Belen,900000000,13/09/2014,15/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2076077
2014,La Playa de Belen,899997421,25/10/2014,27/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2207814
2014,La Playa de Belen,450000000,13/09/2014,15/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2009723
2014,La Playa de Belen,359996837,13/09/2014,15/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1826986
2015,La Playa de Belen,330135693,17/11/2015,18/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85760
2010,La Union,375751985,13/09/2010,14/12/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1836116
2010,La Union,125998688,22/06/2010,23/08/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105491
2012,La Vega,2199853774,21/07/2013,20/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1904544
2012,La Vega,1559625383,04/06/2013,04/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95186
2012,La Vega,1928578894,13/09/2013,15/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-2164580
2012,La Vega,182503663,31/05/2013,30/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-2164491
2012,La Vega,110000000,14/11/2012,15/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-2164547
2012,La Vega,100000000,17/11/2012,18/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1399853
2012,La Vega,99944461,01/04/2013,01/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1850372
2012,La Vega,47623333,08/03/2013,07/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1600584
2013,La Vega,105000000,21/11/2013,22/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1711155
2013,La Vega,94999912,21/11/2013,22/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85209
2014,La Vega,153030574,10/01/2015,11/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85227
2014,La Vega,104181137,29/04/2015,28/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-106000
2014,La Vega,84000000,05/02/2015,07/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-89268
2014,La Vega,60817317,25/08/2014,26/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95978
2014,La Vega,17224950,25/05/2014,26/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101633
2014,La Vega,10544366,29/04/2014,28/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90409
2015,La Victoria,1095887890,28/03/2016,28/08/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101115
2010,Landazuri,196502076,04/10/2010,04/12/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104261
2013,Lebrija,1564662568,31/12/2013,01/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-1863905
2013,Lebrija,634917112,15/01/2014,16/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3427593
2014,Leiva,99982185,30/12/2014,29/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1982872
2014,Leiva,89780882,30/12/2014,30/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104874
2014,Leiva,32000000,01/01/2015,04/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-84627
2014,Leiva,29581745,01/01/2015,01/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104890
2015,Leiva,61357461,30/12/2015,30/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105530
2014,Lenguazaque,611066760,19/01/2015,20/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-2080380
2014,Lenguazaque,47500000,26/09/2014,28/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-2080601
2014,Liborina,274586130,03/06/2014,01/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2093608
2014,Liborina,88772791,14/10/2014,15/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1894182
2014,Liborina,82717348,14/10/2014,15/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1894419
2015,Liborina,1331727925,14/12/2015,14/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2093167
2012,Lorica,941286099,04/07/2013,03/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2093226
2013,Lorica,3328031292,21/12/2013,22/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2067333
2010,Los Cordobas,350821972,16/01/2011,17/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-98065
2010,Los Cordobas,283498564,20/04/2011,20/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2091955
2011,Los Cordobas,2184496002,18/02/2012,19/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2121979
2011,Los Cordobas,1681870312,21/01/2012,22/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1992074
2011,Los Cordobas,1277991636,21/08/2011,22/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2093030
2011,Los Cordobas,220422708,24/02/2012,26/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2092697
2011,Los Cordobas,127916383,27/01/2012,28/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-88460
2011,Los Cordobas,78583347,26/02/2012,28/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-99830
2011,Los Cordobas,45000000,23/12/2011,24/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-96135
2012,Los Palmitos,2530421790,03/06/2013,03/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2093497
2015,Los Palmitos,644513734,08/12/2015,09/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1501578
2015,Los Palmitos,189994889,13/07/2015,13/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101582
2014,Los Patios,2452051982,01/02/2014,03/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1694996
2015,Los Patios,479195752,05/11/2015,07/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-106018
2015,Los Patios,576257332,21/08/2015,22/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2093040
